"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"South Carolina"	"45"	"2010"	"2010"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	26	207211	12.548
	"South Carolina"	"45"	"2010"	"2010"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	24	211028	11.373
	"South Carolina"	"45"	"2010"	"2010"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	35	234294	14.938
	"South Carolina"	"45"	"2010"	"2010"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	45	228313	19.710
	"South Carolina"	"45"	"2010"	"2010"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	11	222785	Unreliable
	"South Carolina"	"45"	"2010"	"2010"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	16	205830	Unreliable
	"South Carolina"	"45"	"2011"	"2011"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	20	218373	9.159
	"South Carolina"	"45"	"2011"	"2011"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	15	199440	Unreliable
	"South Carolina"	"45"	"2011"	"2011"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	37	205608	17.995
	"South Carolina"	"45"	"2011"	"2011"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	24	204518	11.735
	"South Carolina"	"45"	"2011"	"2011"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	30	208208	14.409
	"South Carolina"	"45"	"2011"	"2011"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	34	233109	14.585
	"South Carolina"	"45"	"2011"	"2011"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	31	228056	13.593
	"South Carolina"	"45"	"2011"	"2011"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	10	230939	Unreliable
	"South Carolina"	"45"	"2011"	"2011"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	15	212239	Unreliable
	"South Carolina"	"45"	"2012"	"2012"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	18	219340	Unreliable
	"South Carolina"	"45"	"2012"	"2012"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	18	201183	Unreliable
	"South Carolina"	"45"	"2012"	"2012"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	30	207401	14.465
	"South Carolina"	"45"	"2012"	"2012"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	18	204321	Unreliable
	"South Carolina"	"45"	"2012"	"2012"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	35	208061	16.822
	"South Carolina"	"45"	"2012"	"2012"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	28	231544	12.093
	"South Carolina"	"45"	"2012"	"2012"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	23	226454	10.157
	"South Carolina"	"45"	"2012"	"2012"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	16	231222	Unreliable
	"South Carolina"	"45"	"2012"	"2012"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	16	211752	Unreliable
	"South Carolina"	"45"	"2013"	"2013"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	20	203941	9.807
	"South Carolina"	"45"	"2013"	"2013"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	28	208729	13.415
	"South Carolina"	"45"	"2013"	"2013"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	25	205165	12.185
	"South Carolina"	"45"	"2013"	"2013"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	31	208136	14.894
	"South Carolina"	"45"	"2013"	"2013"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	37	230986	16.018
	"South Carolina"	"45"	"2013"	"2013"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	36	225981	15.931
	"South Carolina"	"45"	"2013"	"2013"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	13	234285	Unreliable
	"South Carolina"	"45"	"2013"	"2013"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	17	213915	Unreliable
	"South Carolina"	"45"	"2014"	"2014"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	23	220501	10.431
	"South Carolina"	"45"	"2014"	"2014"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	18	209519	Unreliable
	"South Carolina"	"45"	"2014"	"2014"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	58	212663	27.273
	"South Carolina"	"45"	"2014"	"2014"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	56	204976	27.320
	"South Carolina"	"45"	"2014"	"2014"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	51	207490	24.579
	"South Carolina"	"45"	"2014"	"2014"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	67	230912	29.015
	"South Carolina"	"45"	"2014"	"2014"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	73	226138	32.281
	"South Carolina"	"45"	"2014"	"2014"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	46	238241	19.308
	"South Carolina"	"45"	"2014"	"2014"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	55	217041	25.341
	"South Carolina"	"45"	"2014"	"2014"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	12	190022	Unreliable
	"Tennessee"	"47"	"1999"	"1999"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	10	335729	Unreliable
	"Tennessee"	"47"	"1999"	"1999"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	13	371282	Unreliable
	"Tennessee"	"47"	"1999"	"1999"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	24	367612	6.529
	"Tennessee"	"47"	"1999"	"1999"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	14	321822	Unreliable
	"Tennessee"	"47"	"2000"	"2000"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	14	372032	Unreliable
	"Tennessee"	"47"	"2000"	"2000"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	32	368275	8.689
	"Tennessee"	"47"	"2000"	"2000"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	11	336331	Unreliable
	"Tennessee"	"47"	"2000"	"2000"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	12	328771	Unreliable
	"Tennessee"	"47"	"2001"	"2001"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	11	318579	Unreliable
	"Tennessee"	"47"	"2001"	"2001"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	19	327281	Unreliable
	"Tennessee"	"47"	"2001"	"2001"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	17	368979	Unreliable
	"Tennessee"	"47"	"2001"	"2001"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	38	366333	10.373
	"Tennessee"	"47"	"2001"	"2001"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	13	348531	Unreliable
	"Tennessee"	"47"	"2001"	"2001"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	20	340133	5.880
	"Tennessee"	"47"	"2002"	"2002"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	14	312885	Unreliable
	"Tennessee"	"47"	"2002"	"2002"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	20	323766	6.177
	"Tennessee"	"47"	"2002"	"2002"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	35	364231	9.609
	"Tennessee"	"47"	"2002"	"2002"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	30	362063	8.286
	"Tennessee"	"47"	"2002"	"2002"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	15	350055	Unreliable
	"Tennessee"	"47"	"2002"	"2002"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	25	340328	7.346
	"Tennessee"	"47"	"2003"	"2003"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	11	307767	Unreliable
	"Tennessee"	"47"	"2003"	"2003"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	25	317730	7.868
	"Tennessee"	"47"	"2003"	"2003"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	17	312692	Unreliable
	"Tennessee"	"47"	"2003"	"2003"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	44	321242	13.697
	"Tennessee"	"47"	"2003"	"2003"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	48	359922	13.336
	"Tennessee"	"47"	"2003"	"2003"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	55	357923	15.366
	"Tennessee"	"47"	"2003"	"2003"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	24	354249	6.775
	"Tennessee"	"47"	"2003"	"2003"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	40	343172	11.656
	"Tennessee"	"47"	"2003"	"2003"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	12	274505	Unreliable
	"Tennessee"	"47"	"2004"	"2004"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	12	308243	Unreliable
	"Tennessee"	"47"	"2004"	"2004"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	23	322429	7.133
	"Tennessee"	"47"	"2004"	"2004"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	19	313909	Unreliable
	"Tennessee"	"47"	"2004"	"2004"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	55	321839	17.089
	"Tennessee"	"47"	"2004"	"2004"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	48	356517	13.464
	"Tennessee"	"47"	"2004"	"2004"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	65	356281	18.244
	"Tennessee"	"47"	"2004"	"2004"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	54	357357	15.111
	"Tennessee"	"47"	"2004"	"2004"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	61	346850	17.587
	"Tennessee"	"47"	"2004"	"2004"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	11	285698	Unreliable
	"Tennessee"	"47"	"2004"	"2004"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	10	271393	Unreliable
	"Tennessee"	"47"	"2005"	"2005"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	13	311113	Unreliable
	"Tennessee"	"47"	"2005"	"2005"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	34	325577	10.443
	"Tennessee"	"47"	"2005"	"2005"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	43	315009	13.650
	"Tennessee"	"47"	"2005"	"2005"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	53	321559	16.482
	"Tennessee"	"47"	"2005"	"2005"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	60	355354	16.885
	"Tennessee"	"47"	"2005"	"2005"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	74	356220	20.774
	"Tennessee"	"47"	"2005"	"2005"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	59	363618	16.226
	"Tennessee"	"47"	"2005"	"2005"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	62	352334	17.597
	"Tennessee"	"47"	"2005"	"2005"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	20	296295	6.750
	"Tennessee"	"47"	"2005"	"2005"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	11	281861	Unreliable
	"Tennessee"	"47"	"2006"	"2006"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	15	311892	Unreliable
	"Tennessee"	"47"	"2006"	"2006"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	39	324395	12.022
	"Tennessee"	"47"	"2006"	"2006"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	34	317352	10.714
	"Tennessee"	"47"	"2006"	"2006"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	70	321090	21.801
	"Tennessee"	"47"	"2006"	"2006"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	53	356844	14.852
	"Tennessee"	"47"	"2006"	"2006"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	59	357910	16.485
	"Tennessee"	"47"	"2006"	"2006"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	66	371245	17.778
	"Tennessee"	"47"	"2006"	"2006"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	72	358682	20.073
	"Tennessee"	"47"	"2006"	"2006"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	20	307660	6.501
	"Tennessee"	"47"	"2006"	"2006"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	20	293094	6.824
	"Tennessee"	"47"	"2007"	"2007"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	13	315496	Unreliable
	"Tennessee"	"47"	"2007"	"2007"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	41	330171	12.418
	"Tennessee"	"47"	"2007"	"2007"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	41	318317	12.880
	"Tennessee"	"47"	"2007"	"2007"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	63	323587	19.469
	"Tennessee"	"47"	"2007"	"2007"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	52	355343	14.634
	"Tennessee"	"47"	"2007"	"2007"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	73	358129	20.384
	"Tennessee"	"47"	"2007"	"2007"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	55	376372	14.613
	"Tennessee"	"47"	"2007"	"2007"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	68	363654	18.699
	"Tennessee"	"47"	"2007"	"2007"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	26	317796	8.181
	"Tennessee"	"47"	"2007"	"2007"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	18	301631	Unreliable
	"Tennessee"	"47"	"2008"	"2008"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	10	318305	Unreliable
	"Tennessee"	"47"	"2008"	"2008"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	38	328952	11.552
	"Tennessee"	"47"	"2008"	"2008"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	24	319628	7.509
	"Tennessee"	"47"	"2008"	"2008"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	58	322248	17.999
	"Tennessee"	"47"	"2008"	"2008"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	54	352267	15.329
	"Tennessee"	"47"	"2008"	"2008"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	74	354570	20.870
	"Tennessee"	"47"	"2008"	"2008"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	63	382201	16.483
	"Tennessee"	"47"	"2008"	"2008"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	74	369351	20.035
	"Tennessee"	"47"	"2008"	"2008"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	26	326518	7.963
	"Tennessee"	"47"	"2008"	"2008"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	21	308289	6.812
	"Tennessee"	"47"	"2009"	"2009"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	13	320746	Unreliable
	"Tennessee"	"47"	"2009"	"2009"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	39	332266	11.738
	"Tennessee"	"47"	"2009"	"2009"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	44	321018	13.706
	"Tennessee"	"47"	"2009"	"2009"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	63	324239	19.430
	"Tennessee"	"47"	"2009"	"2009"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	48	345970	13.874
	"Tennessee"	"47"	"2009"	"2009"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	88	348815	25.228
	"Tennessee"	"47"	"2009"	"2009"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	73	384909	18.966
	"Tennessee"	"47"	"2009"	"2009"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	74	372232	19.880
	"Tennessee"	"47"	"2009"	"2009"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	34	335674	10.129
	"Tennessee"	"47"	"2009"	"2009"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	26	315911	8.230
	"Tennessee"	"47"	"2010"	"2010"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	14	322210	Unreliable
	"Tennessee"	"47"	"2010"	"2010"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	42	332500	12.632
	"Tennessee"	"47"	"2010"	"2010"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	45	321305	14.005
	"Tennessee"	"47"	"2010"	"2010"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	91	324273	28.063
	"Tennessee"	"47"	"2010"	"2010"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	53	342091	15.493
	"Tennessee"	"47"	"2010"	"2010"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	91	344392	26.423
	"Tennessee"	"47"	"2010"	"2010"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	87	385869	22.547
	"Tennessee"	"47"	"2010"	"2010"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	109	373303	29.199
	"Tennessee"	"47"	"2010"	"2010"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	27	343650	7.857
	"Tennessee"	"47"	"2010"	"2010"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	39	322566	12.091
	"Tennessee"	"47"	"2011"	"2011"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	12	322174	Unreliable
	"Tennessee"	"47"	"2011"	"2011"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	34	333981	10.180
	"Tennessee"	"47"	"2011"	"2011"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	44	325896	13.501
	"Tennessee"	"47"	"2011"	"2011"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	85	327582	25.948
	"Tennessee"	"47"	"2011"	"2011"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	75	337190	22.243
	"Tennessee"	"47"	"2011"	"2011"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	89	339456	26.218
	"Tennessee"	"47"	"2011"	"2011"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	91	382502	23.791
	"Tennessee"	"47"	"2011"	"2011"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	89	370910	23.995
	"Tennessee"	"47"	"2011"	"2011"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	29	356078	8.144
	"Tennessee"	"47"	"2011"	"2011"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	38	332840	11.417
	"Tennessee"	"47"	"2012"	"2012"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	13	323899	Unreliable
	"Tennessee"	"47"	"2012"	"2012"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	34	336908	10.092
	"Tennessee"	"47"	"2012"	"2012"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	45	328002	13.719
	"Tennessee"	"47"	"2012"	"2012"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	103	329531	31.257
	"Tennessee"	"47"	"2012"	"2012"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	84	335388	25.046
	"Tennessee"	"47"	"2012"	"2012"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	100	337547	29.626
	"Tennessee"	"47"	"2012"	"2012"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	95	377319	25.178
	"Tennessee"	"47"	"2012"	"2012"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	100	366554	27.281
	"Tennessee"	"47"	"2012"	"2012"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	41	356489	11.501
	"Tennessee"	"47"	"2012"	"2012"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	41	332356	12.336
	"Tennessee"	"47"	"2012"	"2012"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	10	249019	Unreliable
	"Tennessee"	"47"	"2013"	"2013"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	40	338381	11.821
	"Tennessee"	"47"	"2013"	"2013"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	51	328760	15.513
	"Tennessee"	"47"	"2013"	"2013"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	81	328362	24.668
	"Tennessee"	"47"	"2013"	"2013"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	75	334808	22.401
	"Tennessee"	"47"	"2013"	"2013"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	109	336303	32.411
	"Tennessee"	"47"	"2013"	"2013"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	106	373086	28.412
	"Tennessee"	"47"	"2013"	"2013"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	91	363012	25.068
	"Tennessee"	"47"	"2013"	"2013"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	74	359531	20.582
	"Tennessee"	"47"	"2013"	"2013"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	51	334273	15.257
	"Tennessee"	"47"	"2013"	"2013"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	12	235199	Unreliable
	"Tennessee"	"47"	"2014"	"2014"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	11	326673	Unreliable
	"Tennessee"	"47"	"2014"	"2014"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	36	339851	10.593
	"Tennessee"	"47"	"2014"	"2014"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	58	332983	17.418
	"Tennessee"	"47"	"2014"	"2014"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	128	331330	38.632
	"Tennessee"	"47"	"2014"	"2014"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	84	333774	25.167
	"Tennessee"	"47"	"2014"	"2014"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	117	333511	35.081
	"Tennessee"	"47"	"2014"	"2014"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	111	370094	29.992
	"Tennessee"	"47"	"2014"	"2014"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	140	361019	38.779
	"Tennessee"	"47"	"2014"	"2014"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	61	362901	16.809
	"Tennessee"	"47"	"2014"	"2014"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	56	336993	16.618
	"Tennessee"	"47"	"2014"	"2014"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	11	270390	Unreliable
	"Texas"	"48"	"1999"	"1999"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	37	1346437	2.748
	"Texas"	"48"	"1999"	"1999"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	18	1271117	Unreliable
	"Texas"	"48"	"1999"	"1999"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	59	1332460	4.428
	"Texas"	"48"	"1999"	"1999"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	32	1367474	2.340
	"Texas"	"48"	"1999"	"1999"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	87	1398953	6.219
	"Texas"	"48"	"1999"	"1999"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	22	1084594	2.028
	"Texas"	"48"	"1999"	"1999"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	33	1071753	3.079
	"Texas"	"48"	"1999"	"1999"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	10	703171	Unreliable
	"Texas"	"48"	"2000"	"2000"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	39	1370236	2.846
	"Texas"	"48"	"2000"	"2000"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	19	1274205	Unreliable
	"Texas"	"48"	"2000"	"2000"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	43	1342113	3.204
	"Texas"	"48"	"2000"	"2000"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	39	1371593	2.843
	"Texas"	"48"	"2000"	"2000"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	11	196717	Unreliable
	"Texas"	"48"	"2000"	"2000"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	87	1405239	6.191
	"Texas"	"48"	"2000"	"2000"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	29	1118239	2.593
	"Texas"	"48"	"2000"	"2000"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	52	1106510	4.699
	"Texas"	"48"	"2000"	"2000"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	14	719383	Unreliable
	"Texas"	"48"	"2001"	"2001"	"15-24 years"	"15-24"	"Female"	"F"	"White"	"2106-3"	10	1303397	Unreliable
	"Texas"	"48"	"2001"	"2001"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	52	1409204	3.690
	"Texas"	"48"	"2001"	"2001"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	26	1282080	2.028
	"Texas"	"48"	"2001"	"2001"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	76	1347332	5.641
	"Texas"	"48"	"2001"	"2001"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	48	1375824	3.489
	"Texas"	"48"	"2001"	"2001"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	126	1408700	8.944
	"Texas"	"48"	"2001"	"2001"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	54	1173821	4.600
	"Texas"	"48"	"2001"	"2001"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	10	146463	Unreliable
	"Texas"	"48"	"2001"	"2001"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	73	1162439	6.280
